ts_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
30.409,-0.0906,0.0078,0.9917,-2.2519,0.2901,1.0229
30.429,-0.0879,0.0115,0.9956,-2.2977,0.1985,1.0458
30.449,-0.0894,0.0051,0.9951,-2.2366,0.2443,0.9771
30.469,-0.0903,0.0042,0.9912,-2.3588,0.1603,0.9695
30.489,-0.0872,0.0083,1.0015,-2.4122,0.1145,1.0076
30.509,-0.0901,0.01,0.9927,-2.374,0.2137,1.0382
30.529,-0.0906,0.0051,0.9883,-2.3435,0.1756,1.0382
30.55,-0.0852,0.0056,0.9944,-2.3893,0.1908,1.0305
30.569,-0.0913,0.0076,0.9944,-2.2519,0.1679,1.0611
30.589,-0.0837,0.0012,0.9954,-2.4351,0.1069,1.0382
30.609,-0.0864,0.0071,0.9988,-2.3511,0.2061,1.1221
30.629,-0.0889,0.0066,0.9988,-2.4198,0.1145,1.0229
30.649,-0.0881,0.0061,0.9902,-2.313,0.1985,1.0305
30.669,-0.0867,0.0046,1.0059,-2.2977,0.0382,1.0229
30.689,-0.0889,0.0039,0.9985,-2.3664,0.1832,1.1069
30.709,-0.0889,0.0076,0.9954,-2.3511,0.1679,0.9924
30.729,-0.0876,0.0073,1.0088,-2.3359,0.0992,1.0611
30.749,-0.0891,0.0085,0.9971,-2.3817,0.313,1.0076
30.769,-0.0867,0.0059,0.9949,-2.4122,0.1374,1.0687
30.789,-0.0874,0.0081,0.9922,-2.5115,0.084,1.0076
30.809,-0.0872,0.0046,1.0012,-2.4427,0.1145,0.9847
30.829,-0.0859,0.0061,0.9954,-2.4962,0.1145,1.1145
30.849,-0.0894,0.0049,0.9929,-2.3664,0.2901,1.0076
30.869,-0.0894,0.0037,0.9956,-2.3435,0.1221,1.0076
30.889,-0.0884,0.0061,1.0007,-2.313,0.2137,1.0153
30.909,-0.0874,0.0063,1.0037,-2.3817,0.145,1.0458
30.929,-0.0879,0.0061,1.0,-2.2672,0.2901,1.1145
30.949,-0.0876,0.0066,0.9951,-2.3359,0.1221,1.145
30.969,-0.0889,0.0061,0.9976,-2.3511,0.0687,1.0305
30.989,-0.0874,0.0093,0.9905,-2.3053,0.0992,1.0763
31.009,-0.092,0.01,0.9915,-2.4351,0.1985,0.9847
31.029,-0.0889,0.0095,0.9949,-2.4198,0.1603,1.0611
31.049,-0.0894,0.0073,0.9985,-2.2366,0.1908,1.0687
31.069,-0.0864,0.0032,1.0046,-2.4046,0.1374,1.0305
31.089,-0.0859,0.0085,0.9963,-2.3817,0.1374,1.0534
31.109,-0.0852,0.0051,0.9937,-2.2595,0.084,1.1069
31.129,-0.0894,0.0063,0.9856,-2.3053,0.0611,0.9771
31.149,-0.0859,0.0068,0.9966,-2.4733,0.1908,1.0916
31.169,-0.0874,0.0061,0.9937,-2.2672,0.1679,1.0611
31.19,-0.084,0.0066,0.9951,-2.4733,0.1221,1.1145
31.209,-0.0825,0.0024,0.9963,-2.2977,0.2137,1.1527
31.229,-0.0889,0.0085,0.9988,-2.3359,0.145,1.0458
31.249,-0.085,0.0066,0.9995,-2.4198,0.2061,1.0687
31.269,-0.0898,0.0017,1.0024,-2.2366,0.145,1.0763
31.289,-0.0854,0.0071,0.9927,-2.3053,0.1985,1.0229
31.309,-0.0884,0.0037,1.0002,-2.3053,0.1908,1.0916
31.329,-0.0891,0.0017,0.9985,-2.3664,0.1221,0.9924
31.349,-0.0874,0.0093,1.0037,-2.3206,0.1832,1.1527
31.369,-0.0918,0.0071,0.9949,-2.374,0.2366,1.0305
31.389,-0.0869,0.0115,0.9978,-2.4351,0.1374,1.0992
31.409,-0.0879,0.009,1.0032,-2.3435,0.1374,1.1756
31.429,-0.0872,0.0034,0.9961,-2.4275,0.1832,1.0305
31.449,-0.0881,0.0068,1.0017,-2.374,0.0916,1.0305
31.469,-0.0886,0.0066,0.9941,-2.3664,0.1603,1.0611
31.489,-0.0872,0.0098,0.9934,-2.3435,0.0305,1.0687
31.509,-0.0901,0.0068,0.9922,-2.4656,0.2595,1.0534
31.529,-0.0867,0.0022,0.9917,-2.4504,0.1832,1.0382
31.549,-0.0867,0.0051,0.9932,-2.4809,0.1145,0.9924
31.569,-0.0835,0.0032,0.9922,-2.2977,0.1603,0.9618
31.589,-0.0874,0.0034,0.9927,-2.3588,0.0382,1.0458
31.609,-0.0857,0.0042,0.9912,-2.4198,0.1603,1.0382
31.629,-0.0845,0.0032,0.9976,-2.2672,0.0687,1.0
31.649,-0.0867,0.0029,0.9932,-2.2443,0.1908,0.9389
31.669,-0.0894,0.0054,0.9958,-2.4046,0.1985,1.0687
31.689,-0.0862,0.0063,0.9919,-2.313,0.1145,1.0534
31.709,-0.0881,0.0049,0.9922,-2.3817,0.1985,1.0458
31.729,-0.083,0.0105,0.9961,-2.3664,0.1145,1.0611
31.749,-0.0862,0.0029,0.9934,-2.1756,0.1221,1.1374
31.769,-0.0884,0.0059,0.9966,-2.3664,0.1298,1.0687
31.789,-0.0884,0.0073,0.9993,-2.3893,0.2061,1.0534
31.809,-0.0923,0.0071,0.9961,-2.3053,0.2748,0.9542
31.83,-0.0835,0.0068,0.9951,-2.2977,0.084,1.0534
31.849,-0.0889,0.0042,0.9863,-2.3282,0.1679,1.0229
31.869,-0.0869,0.0044,0.9954,-2.3359,0.1374,1.0076
31.889,-0.0811,0.0068,1.0012,-2.3206,0.1832,1.0229
31.909,-0.0813,0.0042,0.9963,-2.3664,0.0382,1.0992
31.929,-0.0876,0.0066,0.9897,-2.4122,0.1756,1.0458
31.949,-0.0891,0.0068,0.988,-2.2901,0.1069,1.0916
31.969,-0.0859,0.0044,0.9932,-2.3969,0.1069,1.0229
31.989,-0.0857,0.0027,0.9915,-2.3053,0.1069,1.0076
32.009,-0.0862,0.0027,0.9998,-2.2672,0.0916,1.0
32.029,-0.0815,0.0054,0.9919,-2.3817,0.1527,1.0305
32.049,-0.0884,0.0051,0.9937,-2.3435,0.1985,1.0229
32.069,-0.0867,0.0083,0.9983,-2.2595,0.2137,1.0458
32.089,-0.0857,0.0073,1.0051,-2.3053,0.0687,0.9618
32.109,-0.0864,0.0066,0.9998,-2.2443,0.0916,1.0382
32.129,-0.0928,0.0034,0.9983,-2.2595,0.2061,1.0458
32.149,-0.0869,0.0042,0.9919,-2.2443,0.0992,1.0687
32.169,-0.0874,0.0032,0.998,-2.2977,0.1603,1.0611
32.189,-0.0874,0.0034,0.9917,-2.2672,0.145,1.0763
32.209,-0.0837,0.0068,0.9922,-2.3435,0.1374,1.0534
32.229,-0.0869,0.0037,0.9983,-2.3817,0.0687,1.0687
32.249,-0.0886,0.0046,0.9988,-2.2824,0.1145,1.0534
32.269,-0.0896,0.0002,0.9893,-2.2595,0.1145,1.0229
32.289,-0.084,0.0098,0.9917,-2.3893,0.1679,1.0458
32.309,-0.0891,0.0076,0.9988,-2.313,0.1908,1.0992
32.329,-0.0854,0.0068,1.0002,-2.3053,0.1374,1.0458
32.349,-0.0901,0.0063,0.9893,-2.2748,0.1221,1.0534
32.369,-0.0852,0.0103,0.9919,-2.4046,0.1985,1.0229
32.389,-0.0874,0.0066,0.9949,-2.4275,0.1374,1.0611
32.409,-0.0894,0.0015,0.9951,-2.313,0.0687,1.1145
32.429,-0.0874,0.0032,0.9844,-2.3969,0.1069,0.9924
32.449,-0.085,0.0032,1.001,-2.458,0.1679,1.1069
32.47,-0.0845,0.0061,0.9919,-2.313,0.0687,1.0
32.489,-0.0874,0.0105,1.0085,-2.3206,0.1145,1.0076
32.509,-0.0896,0.0081,0.9956,-2.4275,0.2977,1.0076
32.529,-0.0925,0.0051,0.9941,-2.3511,0.1527,1.0763
32.549,-0.0859,0.0039,0.9968,-2.4046,0.0458,1.1221
32.569,-0.0862,0.0024,1.0034,-2.4427,0.145,1.0458
32.589,-0.0842,0.0002,0.9956,-2.2519,0.2137,1.0458
32.609,-0.0874,0.0029,0.9949,-2.3206,0.145,1.0763
32.629,-0.0823,0.0042,0.9973,-2.4427,0.1908,1.0458
32.649,-0.0852,0.0103,0.9878,-2.3817,0.1756,1.0382
32.669,-0.0869,0.0068,0.99,-2.3435,0.1069,1.0153
32.689,-0.0881,0.0073,0.9934,-2.2977,0.0916,1.0305
32.709,-0.0886,0.0037,0.9956,-2.3206,0.2748,1.1679
32.729,-0.084,0.0083,0.9937,-2.458,0.0992,1.0382
32.749,-0.0869,0.0054,0.998,-2.3282,0.1221,1.0534
32.769,-0.0842,0.0051,1.0,-2.3359,0.1603,1.0382
32.789,-0.0908,0.0032,0.9971,-2.3359,0.1374,0.9389
32.809,-0.0886,0.0027,0.9993,-2.2443,0.1832,1.145
32.829,-0.0857,0.0051,1.0027,-2.4046,0.1908,1.0305
32.849,-0.0857,0.0039,0.9993,-2.2595,0.1908,1.0763
32.869,-0.085,0.0054,0.9983,-2.3282,0.1298,1.0458
32.889,-0.0854,0.0042,0.9963,-2.3206,0.0916,1.0305
32.909,-0.0894,0.0051,0.998,-2.3588,0.1603,1.0229
32.929,-0.0894,0.011,1.0034,-2.2977,0.1221,1.0076
32.949,-0.0876,0.0049,1.0007,-2.3664,0.0992,1.0229
32.969,-0.0862,0.0095,1.0,-2.2519,0.084,1.0687
32.989,-0.0867,0.0076,1.001,-2.3053,0.1985,1.0076
33.009,-0.0901,0.0049,0.9993,-2.374,0.2061,1.0458
33.029,-0.0842,0.0088,0.9973,-2.4351,0.0534,0.9847
33.049,-0.0886,0.0012,0.9963,-2.3588,0.145,1.0763
33.069,-0.0891,0.0093,0.9978,-2.3969,0.229,0.9847
33.089,-0.0874,0.0063,0.998,-2.3206,0.1374,1.0229
33.11,-0.0908,0.0056,0.9907,-2.2748,0.1908,1.0687
33.129,-0.0803,0.0051,0.9995,-2.4809,0.1985,0.9847
33.149,-0.0867,0.0085,0.9927,-2.2977,0.229,1.0687
33.169,-0.085,0.0051,1.0002,-2.313,0.2137,1.0687
33.189,-0.0876,0.0085,0.9961,-2.374,0.1756,1.0687
33.209,-0.0818,0.0049,0.9968,-2.458,0.1832,1.0534
33.229,-0.0862,0.0032,1.0024,-2.2977,0.1069,1.0305
33.249,-0.0874,0.0076,0.9939,-2.3664,0.1985,1.0534
33.269,-0.0874,0.0098,0.9919,-2.374,0.145,1.0229
33.289,-0.0847,0.0032,0.991,-2.2901,0.1069,0.9695
33.309,-0.0847,0.0056,0.9951,-2.2214,0.2214,0.9847
33.329,-0.0847,0.0066,1.0017,-2.2672,0.1603,1.0611
33.349,-0.0862,0.0054,0.9958,-2.3359,0.0992,1.0916
33.369,-0.0876,0.002,0.9963,-2.3282,0.1298,1.0458
33.389,-0.0886,0.0054,0.9929,-2.4046,0.084,0.9771
33.409,-0.0852,0.0068,0.9932,-2.3435,0.2443,1.1374
33.429,-0.0854,0.0061,1.002,-2.3817,0.1832,1.0763
33.449,-0.0876,0.002,1.0007,-2.313,0.1221,0.9695
33.469,-0.0837,0.0051,1.0022,-2.458,0.1374,1.0763
33.489,-0.0872,0.0061,0.9993,-2.3435,0.0687,1.0076
33.509,-0.0854,0.0071,0.9971,-2.3282,0.1679,1.084
33.529,-0.0876,0.0051,1.0012,-2.2824,0.1985,0.9389
33.549,-0.0884,0.0044,0.9958,-2.3282,0.1298,0.9924
33.569,-0.0898,0.0066,0.99,-2.374,0.2061,1.0687
33.589,-0.0811,0.0039,0.9956,-2.2519,0.145,1.1145
33.609,-0.0872,0.0059,1.0007,-2.3588,0.1145,1.0763
33.629,-0.0842,0.0083,0.9968,-2.3359,0.0305,1.0305
33.649,-0.0862,0.0044,0.9961,-2.3817,0.1603,1.145
33.669,-0.0894,0.0078,0.9934,-2.3359,0.1679,1.0229
33.689,-0.0845,0.0061,0.9988,-2.374,0.2137,1.084
33.709,-0.0879,0.0071,0.9951,-2.3435,0.0153,1.0687
33.729,-0.0852,0.0029,0.9951,-2.3206,0.1603,0.9695
33.75,-0.0852,0.0068,0.9993,-2.2901,0.0458,1.0305
33.769,-0.0894,0.0071,0.9885,-2.3893,0.1603,1.084
33.789,-0.084,0.0044,0.9956,-2.3511,0.1985,1.1221
33.809,-0.0876,0.0037,1.0,-2.3053,0.1221,1.0382
33.829,-0.0872,0.0076,0.9963,-2.1832,0.2443,0.9924
33.849,-0.0894,0.0073,0.99,-2.3435,0.1069,1.0458
33.869,-0.0918,0.0037,0.9998,-2.2977,0.084,1.0992
33.889,-0.0898,0.0088,0.9978,-2.313,0.145,1.0305
33.909,-0.0835,0.0068,0.9966,-2.3206,0.2061,1.0305
33.929,-0.0842,0.0024,1.0024,-2.3893,0.1298,1.1603
33.949,-0.0881,0.0068,0.9961,-2.4656,0.229,1.1069
33.969,-0.0842,0.0034,0.9939,-2.3282,0.1374,1.0305
33.989,-0.0894,0.0017,0.9863,-2.2901,0.1908,1.0534
34.009,-0.0857,0.0054,0.9946,-2.3664,0.1221,1.1145
34.029,-0.0901,0.0071,0.9946,-2.3053,0.2137,1.0611
34.049,-0.0879,0.0039,0.9961,-2.4046,0.1679,1.0305
34.069,-0.0872,0.0046,0.9968,-2.3511,0.145,1.0229
34.089,-0.0889,0.0044,0.9954,-2.3588,0.1603,1.0305
34.109,-0.0894,0.0027,0.9895,-2.2214,0.1221,1.0763
34.129,-0.0896,0.0061,0.9941,-2.313,0.1679,1.145
34.149,-0.0891,0.0046,0.9954,-2.2748,0.1832,1.0458
34.169,-0.0876,0.0083,0.9883,-2.3588,0.0992,1.0534
34.189,-0.0872,0.0051,0.9946,-2.374,0.2137,1.0153
34.209,-0.0898,0.0081,0.9976,-2.3588,0.1374,1.0305
34.229,-0.0867,0.0073,0.9956,-2.3511,0.1221,1.0687
34.249,-0.0903,0.009,0.9902,-2.3435,0.1221,0.9924
34.269,-0.0862,0.0076,0.9929,-2.313,0.1908,0.9466
34.289,-0.0867,0.0061,0.9922,-2.313,0.084,1.0229
34.309,-0.0852,0.0056,0.9944,-2.3435,0.0687,1.0229
34.329,-0.0869,0.0032,1.0022,-2.3282,0.1069,0.9618
34.349,-0.0891,-0.0012,0.9973,-2.3511,0.1298,1.0
34.369,-0.0854,0.0063,0.9902,-2.2137,0.084,1.0305
34.39,-0.0879,0.0088,0.9963,-2.3588,0.2061,1.1145
34.409,-0.0854,0.0027,0.9922,-2.2672,0.1374,1.0229
34.429,-0.0859,0.0081,0.9905,-2.2824,0.1908,1.0534
34.449,-0.0886,0.0061,0.9946,-2.313,0.229,1.0458
34.469,-0.0881,0.0017,0.9932,-2.3588,0.2748,1.0763
34.489,-0.0894,0.0081,0.998,-2.1679,0.0763,1.0458
34.509,-0.0872,0.0076,0.9934,-2.2901,0.1832,1.084
34.529,-0.0898,0.0044,0.9941,-2.4427,0.1832,1.0305
34.549,-0.084,0.0059,1.0005,-2.2748,0.0076,0.9618
34.569,-0.0842,0.0076,0.999,-2.3893,0.0611,1.0
34.589,-0.0867,0.0042,0.9961,-2.3359,0.084,0.9771
34.609,-0.0852,0.0029,0.9946,-2.4046,0.1145,1.0305
34.629,-0.0898,0.0068,0.9929,-2.3359,0.1527,1.0611
34.649,-0.0874,0.0039,0.9922,-2.3893,0.1985,1.084
34.669,-0.0874,0.0044,0.9968,-2.2595,0.0992,1.1221
34.689,-0.0845,0.0081,0.9944,-2.3969,0.1145,1.0305
34.709,-0.0872,0.0068,0.9988,-2.3053,0.2366,1.084
34.729,-0.0859,0.0063,0.9939,-2.3053,0.2137,1.0763
34.749,-0.084,0.0059,0.9954,-2.5267,0.1298,1.0076
34.769,-0.0859,0.0088,1.0005,-2.313,0.1756,0.9924
34.789,-0.0876,0.0078,0.9954,-2.3588,0.1603,1.0229
34.809,-0.0857,0.0059,0.9993,-2.3969,0.0763,1.0229
34.829,-0.0889,0.002,0.9934,-2.3664,0.1374,1.0
34.849,-0.0869,0.0007,0.9927,-2.313,0.2061,1.0534
34.869,-0.0815,0.0044,0.9929,-2.3053,0.1069,1.1908
34.889,-0.0845,0.0093,0.9983,-2.3435,0.2595,1.1832
34.909,-0.0906,0.0056,0.9893,-2.2748,0.1527,1.1527
34.929,-0.0898,0.0078,0.9978,-2.374,0.145,1.0611
34.949,-0.0852,0.0049,0.9973,-2.458,0.1527,1.0687
34.969,-0.0901,0.0068,0.9958,-2.374,0.1679,1.0382
34.989,-0.0867,0.0061,0.991,-2.3893,0.1069,0.9847
35.009,-0.0837,0.0046,0.9929,-2.2977,0.1298,1.0382
35.03,-0.0845,0.0039,1.002,-2.374,0.1832,0.9847
35.049,-0.0898,0.0085,0.9954,-2.542,0.1756,1.1145
35.069,-0.0894,0.0071,0.9985,-2.4427,0.0687,1.0382
35.089,-0.0891,0.0061,0.9985,-2.2748,0.1069,1.0305
35.109,-0.0898,0.0066,0.9998,-2.4275,0.145,0.9466
35.129,-0.0876,0.01,0.9944,-2.3969,0.0916,1.0763
35.149,-0.0876,0.0061,0.9983,-2.3282,0.1527,0.9771
35.169,-0.0876,0.0051,0.9907,-2.3282,0.2137,0.9466
35.189,-0.0903,0.0054,0.9968,-2.4046,0.1069,1.0687
35.209,-0.0901,0.0083,0.9983,-2.2366,0.1908,1.084
35.229,-0.0854,0.0073,0.9946,-2.2824,0.2137,1.0763
35.249,-0.0874,0.0078,0.9924,-2.3511,0.1908,1.0611
35.269,-0.0898,0.0037,0.9915,-2.3206,0.2137,1.0229
35.289,-0.0874,0.0046,0.9937,-2.2901,0.1221,1.0763
35.309,-0.0874,0.0049,0.9966,-2.3053,0.0763,0.9924
35.329,-0.0903,0.0044,0.9905,-2.374,0.3053,0.9695
35.349,-0.0872,0.0051,1.002,-2.3359,0.1374,1.0763
35.369,-0.0859,0.0042,0.9922,-2.3588,0.2672,0.9847
35.389,-0.0896,0.0076,0.9958,-2.2901,0.1832,1.0534
35.409,-0.0884,0.0042,1.001,-2.3206,0.1145,1.0305
35.429,-0.0864,0.0081,0.9902,-2.2748,0.1298,1.0534
35.449,-0.084,0.0071,1.0017,-2.2824,0.0916,1.0611
35.469,-0.0864,0.0034,0.9971,-2.2824,0.1679,0.9924
35.489,-0.0889,0.0083,0.9951,-2.2137,0.1756,1.0458
35.509,-0.0857,0.0103,0.9917,-2.2824,0.1603,1.0534
35.529,-0.0886,0.0076,0.9915,-2.3359,0.1908,1.0153
35.549,-0.0845,0.0073,0.9922,-2.3817,0.1069,1.1069
35.569,-0.0891,0.0034,0.9944,-2.4962,0.1069,1.084
35.589,-0.0876,0.0083,0.9927,-2.313,0.1069,1.1374
35.609,-0.0891,0.0032,0.9941,-2.4427,0.1985,0.9847
35.629,-0.0845,0.0051,0.9976,-2.3817,0.0992,1.1069
35.649,-0.0876,0.0024,0.9932,-2.313,0.1985,0.9924
35.67,-0.0886,0.0042,0.9956,-2.3053,0.0992,1.0763
35.689,-0.0881,0.0061,0.9988,-2.1374,0.1298,0.9618
35.709,-0.0872,0.0083,0.9951,-2.374,0.2214,1.084
35.729,-0.0894,0.0015,0.9968,-2.2901,0.145,0.9847
35.749,-0.0879,0.009,0.9944,-2.3282,0.2443,1.0229
35.769,-0.0891,0.0076,0.9973,-2.3053,0.1679,1.084
35.789,-0.0825,0.0037,0.998,-2.4046,0.2443,1.0534
35.809,-0.0879,0.0066,0.9919,-2.4351,0.2137,1.0534
35.829,-0.0845,0.0088,0.9949,-2.2366,0.0534,1.0153
35.849,-0.0894,0.0085,0.9961,-2.4351,0.0458,0.9695
35.869,-0.0874,0.0083,0.9934,-2.3282,0.1298,1.0916
35.889,-0.0862,0.001,0.9905,-2.458,0.1756,0.9389
35.909,-0.0872,0.001,0.9932,-2.3588,0.0763,1.0305
35.929,-0.0845,0.0027,0.9958,-2.3206,0.1603,1.0534
35.949,-0.0862,0.0059,0.998,-2.4275,0.0763,1.0763
35.969,-0.0874,0.0044,0.9949,-2.3435,0.0916,1.0458
35.989,-0.0847,0.0007,0.9966,-2.3664,0.0687,1.0229
36.009,-0.0859,0.0085,0.9922,-2.4046,0.1221,1.0534
36.029,-0.0842,0.0068,0.9985,-2.2595,0.1374,1.0534
36.049,-0.0862,0.0056,0.9988,-2.458,0.1603,1.084
36.069,-0.0874,0.0076,0.9939,-2.3969,0.1145,1.1145
36.089,-0.0876,0.0059,1.0017,-2.374,0.0992,1.0458
36.109,-0.0828,0.0107,0.9941,-2.2595,0.1908,1.0611
36.129,-0.0901,0.0054,0.9985,-2.4122,0.145,0.9771
36.149,-0.0908,0.0088,0.9998,-2.4962,0.0916,1.0687
36.169,-0.0916,0.0051,1.0007,-2.4733,0.2137,1.0687
36.189,-0.0869,0.0051,0.9951,-2.2443,0.1679,1.0229
36.209,-0.0945,0.0044,0.9954,-2.2901,0.1603,1.0153
36.229,-0.083,0.0042,1.0002,-2.3893,0.084,1.0153
36.249,-0.0864,0.0059,0.9951,-2.2672,0.0763,1.0687
36.269,-0.0862,0.0032,0.9971,-2.4656,0.1603,1.1069
36.289,-0.0823,0.0063,0.9976,-2.3206,0.1221,1.145
36.31,-0.0874,0.0059,0.9949,-2.4122,0.1069,1.0916
36.329,-0.0854,0.0112,0.9905,-2.3893,0.1145,1.0076
36.349,-0.0872,0.0061,0.9939,-2.3893,0.1527,1.0992
36.369,-0.0872,0.0063,0.9954,-2.2824,0.0534,1.0763
36.389,-0.0867,0.0083,0.9973,-2.374,0.1908,1.0076
36.409,-0.0891,0.0046,0.9949,-2.4504,0.0305,1.084
36.429,-0.0896,0.0051,0.9988,-2.3282,0.1832,1.0611
36.449,-0.0867,0.0037,1.0,-2.3359,0.1603,1.0611
36.469,-0.0874,0.0076,0.9915,-2.2901,0.1221,1.0534
36.489,-0.0872,0.0029,0.9927,-2.229,0.0534,1.0305
36.509,-0.0879,0.0081,0.991,-2.4198,0.1603,1.0687
36.529,-0.0896,0.0046,0.9939,-2.3359,0.145,1.0229
36.549,-0.0886,0.0059,0.9939,-2.3511,0.1298,1.0534
36.569,-0.084,0.0059,1.0,-2.3282,0.0611,1.0382
36.589,-0.0864,0.0056,0.9971,-2.4275,0.1069,0.9847
36.609,-0.0859,0.0081,0.991,-2.4046,0.1985,1.084
36.629,-0.0894,0.0071,0.9912,-2.5038,0.0763,1.0
36.649,-0.0859,0.0068,0.9915,-2.3206,0.0534,0.9924
36.669,-0.0837,0.0054,1.0012,-2.2748,0.1527,1.0229
36.689,-0.0898,0.0037,0.9949,-2.4809,0.1069,1.0076
36.709,-0.0901,0.0061,0.9995,-2.2977,0.145,1.0229
36.729,-0.0884,0.0039,0.9993,-2.3588,0.1298,0.9771
36.749,-0.0869,0.0024,0.9971,-2.3664,0.0916,1.0916
36.769,-0.0862,0.0027,0.9897,-2.374,0.1603,1.0611
36.789,-0.084,0.0063,0.9988,-2.2824,0.1832,1.084
36.809,-0.0894,0.0078,0.9961,-2.4122,0.1145,1.0382
36.829,-0.0901,0.0063,0.9946,-2.2748,0.229,1.0076
36.849,-0.0874,0.0066,0.9939,-2.3664,0.0763,1.0382
36.869,-0.0833,0.0073,1.0042,-2.2824,0.1603,0.9695
36.889,-0.0876,0.0081,1.0002,-2.2672,0.0534,1.0534
36.909,-0.0859,0.0073,0.9919,-2.4351,0.1527,1.0229
36.929,-0.0837,0.0076,0.9907,-2.3053,0.1221,0.9618
36.95,-0.0886,0.0042,0.9934,-2.3435,0.1679,0.9466
36.969,-0.0898,0.0068,1.0017,-2.3969,0.2061,1.0611
36.989,-0.0864,-0.0005,0.9929,-2.3588,0.1603,1.0382
37.009,-0.0857,0.0012,0.9961,-2.2748,0.1603,1.0458
37.029,-0.0872,0.0103,0.9988,-2.229,0.1832,1.0458
37.049,-0.0901,0.0076,1.0027,-2.3359,0.1985,0.9924
37.069,-0.0894,0.0059,0.9929,-2.3053,0.1832,1.0229
37.089,-0.0857,0.0044,0.9971,-2.3435,0.1374,1.084
37.109,-0.0876,0.0027,0.9941,-2.3282,0.1527,1.0458
37.129,-0.0854,0.002,0.998,-2.4351,0.1756,0.9924
37.149,-0.0872,0.0056,0.9937,-2.3206,0.1756,0.9847
37.169,-0.0938,0.0093,1.002,-2.3588,0.0687,1.0534
37.189,-0.0903,0.0063,0.9971,-2.3206,0.2214,1.0076
37.209,-0.0845,0.0061,1.0015,-2.2443,0.0916,1.0458
37.229,-0.0918,0.002,0.999,-2.3206,0.1145,0.9847
37.249,-0.0889,0.0063,0.9995,-2.1985,0.229,1.0458
37.269,-0.0881,0.0078,0.9924,-2.4733,0.1221,1.0153
37.289,-0.0886,0.0073,0.999,-2.4504,0.2443,0.9847
37.309,-0.0889,0.0063,1.0037,-2.3969,0.0916,0.9924
37.329,-0.085,0.0051,0.9998,-2.3588,0.1603,1.084
37.349,-0.0879,0.0012,0.991,-2.3893,0.1221,1.0076
37.369,-0.0908,0.0051,1.0029,-2.3893,0.0611,0.9771
37.389,-0.0891,0.0073,0.9988,-2.3511,0.0611,1.084
37.409,-0.0894,0.0068,0.9946,-2.3588,0.1374,1.0
37.429,-0.0884,0.0037,0.9941,-2.3664,0.1527,1.0916
37.449,-0.0879,0.0027,0.9941,-2.2672,0.1221,1.0763
37.469,-0.0872,0.0042,0.9995,-2.313,0.2595,0.9924
37.489,-0.0908,0.0039,0.9966,-2.1985,0.1069,0.9695
37.509,-0.0859,0.0051,0.9963,-2.3206,0.0763,1.1069
37.529,-0.0881,0.0063,0.9958,-2.3206,0.1221,1.0992
37.549,-0.0833,0.0027,0.9934,-2.374,0.0458,1.0382
37.569,-0.0857,0.0073,0.999,-2.3053,0.2672,1.084
37.59,-0.0859,0.0083,0.9929,-2.2672,0.0763,0.9924
37.609,-0.0879,0.0027,0.9951,-2.2214,0.0687,1.0229
37.629,-0.0862,0.0049,0.9978,-2.3817,0.1603,1.0534
37.649,-0.0859,0.0029,0.9971,-2.3664,0.0611,1.0458
37.669,-0.085,0.0051,1.001,-2.2519,0.1832,1.0
37.689,-0.0886,0.0063,0.9971,-2.2748,0.1603,1.0763
37.709,-0.0867,0.0078,1.0024,-2.3817,0.1679,1.0916
37.729,-0.0859,0.0071,0.999,-2.2748,0.1603,0.9924
37.749,-0.0891,0.0056,0.9966,-2.3588,0.1374,1.0
37.769,-0.0908,0.0088,0.9983,-2.313,0.1756,1.1069
37.789,-0.0898,0.0042,0.999,-2.3817,0.2366,1.0763
37.809,-0.0828,0.0049,0.9875,-2.2061,0.1221,1.0382
37.829,-0.0869,0.0063,0.9961,-2.4198,0.1374,1.0458
37.849,-0.0864,0.0071,0.9949,-2.3206,0.2137,1.145
37.869,-0.0884,0.0046,0.9961,-2.2137,0.0916,1.145
37.889,-0.0913,0.0022,0.9973,-2.4656,0.1527,1.0763
37.909,-0.0876,0.0066,0.9976,-2.3206,0.2214,0.9466
37.929,-0.0833,0.0037,0.9932,-2.3206,0.2061,1.0305
37.949,-0.0903,0.0044,0.9988,-2.3282,0.1069,1.1069
37.969,-0.0894,0.0039,0.9956,-2.2748,0.084,1.0153
37.989,-0.0864,0.0061,0.9985,-2.4351,0.1756,1.0916
38.009,-0.085,0.0061,1.0012,-2.3664,0.1603,1.0153
38.029,-0.0845,0.0024,0.998,-2.313,0.145,0.9771
38.049,-0.0891,0.0046,0.9951,-2.2595,0.0534,1.0076
38.069,-0.0896,0.0046,0.9954,-2.3588,0.0916,1.0687
38.089,-0.085,0.0071,0.9966,-2.4046,0.1145,1.0534
38.109,-0.0837,0.0059,0.9971,-2.3588,0.084,1.0
38.129,-0.085,0.0044,0.9966,-2.313,0.145,1.1069
38.149,-0.0872,0.0088,0.9934,-2.374,0.1527,1.0534
38.169,-0.0872,0.0029,0.9836,-2.3053,0.1374,1.0153
38.189,-0.0859,0.0081,0.9939,-2.3206,0.1756,1.0763
38.209,-0.0852,0.0032,0.9929,-2.374,0.1679,1.084
38.23,-0.0837,0.0071,0.9993,-2.374,0.1221,0.9771
38.249,-0.0867,0.0049,1.0044,-2.3053,0.0763,1.0229
