ts_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
51.229,3.9219,3.7297,0.9758,13.8397,24.1374,477.3206
51.249,3.9131,3.761,0.9028,22.7557,36.7634,478.1908
51.269,3.7607,3.7576,0.9849,24.2672,75.8702,484.4428
51.289,3.7322,3.7334,1.0623,22.0916,83.5267,497.2825
51.309,3.8362,3.7681,0.97,14.7176,50.0763,9.5878
51.329,3.8652,3.7319,0.9795,5.7099,6.2214,4.9695
51.349,3.791,3.6421,1.0229,499.5344,487.9008,494.2138
51.369,3.7864,3.7258,0.9727,492.2138,490.9542,485.3359
51.389,3.8103,3.7761,1.0742,493.0763,9.9466,492.771
51.409,3.8528,3.7493,0.9717,492.397,486.7023,7.4504
51.429,3.8672,3.6667,0.8833,492.3893,492.6641,3.8244
51.449,3.8472,3.7258,0.937,483.0993,498.626,490.5954
51.469,3.8457,3.7385,0.9182,475.3664,494.8626,494.0916
51.489,3.8037,3.7192,0.8787,484.4199,13.1374,493.9313
51.509,3.7886,3.6833,0.9407,485.8931,42.1221,499.1069
51.529,3.8164,3.6655,0.9888,481.9008,60.6031,15.9771
51.549,3.7769,3.7429,0.9902,482.6107,80.8092,27.7405
51.569,3.7432,3.7151,0.9634,484.7023,77.1985,26.145
51.589,3.6936,3.7446,0.99,482.0,95.1527,27.6565
51.609,3.656,3.7524,0.9648,489.0916,108.1603,37.7023
51.629,3.6631,3.7878,0.865,498.1832,122.7176,48.4122
51.649,3.6321,3.8115,0.8423,8.5344,130.313,39.8397
51.67,3.5596,3.8386,0.874,2.6565,109.6794,27.1221
51.689,3.5298,3.8608,0.8831,6.1908,63.6947,15.1756
51.709,3.4673,3.8667,0.8252,17.2137,491.1374,498.3893
51.729,3.3911,3.8645,0.7419,15.5725,442.6641,494.1221
51.749,3.4824,3.8406,0.7463,16.0305,426.4656,4.0534
51.769,3.54,3.8557,0.6819,20.0687,406.6336,494.8473
51.789,3.6147,3.8232,0.6152,2.1221,395.0687,496.5191
51.809,3.6487,3.8167,0.8411,471.4275,418.5267,492.9008
51.829,3.7468,3.7847,0.7966,474.3817,460.8855,498.3435
51.849,3.7097,3.7732,0.8645,481.9924,466.0458,499.6947
51.869,3.613,3.6533,1.0535,462.0763,452.0,492.1908
51.889,3.5884,3.6682,1.3704,16.2214,432.5725,500.0763
51.909,3.5991,3.6956,1.0559,498.2443,451.9008,4.2061
51.929,3.7131,3.6785,0.9177,476.7099,458.9237,21.3053
51.949,3.7644,3.6985,0.8621,4.9466,0.5802,20.3435
51.969,3.7507,3.783,0.8667,499.2977,14.6641,14.1145
51.989,3.7588,3.7827,0.8823,487.6183,496.8703,8.9313
52.009,3.7188,3.7576,0.8247,485.6183,485.1832,15.4656
52.029,3.7932,3.6741,0.8228,10.6718,478.6031,25.7099
52.049,3.8145,3.7119,0.8699,34.916,479.3206,20.9695
52.069,3.657,3.74,0.8457,51.145,468.0916,11.6641
52.089,3.6357,3.7942,0.7844,75.4122,469.5038,12.8015
52.109,3.6897,3.8101,0.8298,100.5496,489.229,14.0076
52.129,3.7378,3.9229,0.8784,131.542,8.2137,17.6107
52.149,3.7339,3.9392,1.1165,142.626,498.7863,35.0076
52.169,3.9019,3.9695,1.2324,43.7252,354.7328,39.9237
52.189,3.7725,0.0745,1.1414,77.7634,367.9008,58.1145
52.209,3.7402,3.9089,0.8511,27.6641,370.2138,13.6718
52.229,0.1023,0.0903,1.2832,11.9771,452.0687,498.6412
52.249,3.916,0.0493,1.0559,495.2825,474.4122,0.8779
52.269,3.9705,3.9678,0.8784,492.4275,4.6183,0.4351
52.289,3.8894,0.0137,0.9749,496.8397,492.1145,1.0382
52.31,3.8699,0.0112,1.0261,497.5573,6.7099,1.3664
52.329,3.925,0.0151,0.9692,498.771,497.9695,1.2901
52.349,3.9023,0.0125,1.0017,496.8473,499.0229,1.1679
52.369,3.9006,0.0166,0.9929,498.542,1.5191,1.3359
52.389,3.9094,0.009,0.9922,497.3664,499.5878,1.229
52.409,3.9058,0.0134,0.999,498.3588,500.0382,1.2901
52.429,3.9001,0.0083,0.9998,497.6794,0.3511,1.2748
52.449,3.9094,0.0139,0.9976,498.1374,500.1451,1.2595
52.469,3.9001,0.0137,1.0015,497.7176,499.9389,1.1985
52.489,3.9023,0.0127,0.9963,497.9618,0.3359,1.2366
52.509,3.9075,0.0168,1.0005,497.9542,500.1603,1.1756
52.529,3.9036,0.0156,0.9944,498.0306,0.084,1.3053
52.549,3.9043,0.0132,0.9985,497.9695,0.0153,1.2595
52.569,3.9065,0.0129,0.998,498.0229,500.2519,1.2366
52.589,3.9072,0.0129,0.9971,497.7557,500.2672,1.3053
52.609,3.9038,0.012,0.9941,497.9771,0.0534,1.2672
52.629,3.9001,0.0166,0.9919,497.7023,500.1908,1.2595
52.649,3.8914,0.0083,1.0154,497.1832,497.8626,2.0382
52.669,3.9209,0.0281,0.9741,500.1832,1.7557,2.0382
52.689,3.8699,0.0083,1.0344,496.1221,1.5573,0.9618
52.709,3.9485,0.0156,0.9646,1.0687,1.1603,1.5267
52.729,3.7661,3.9114,0.9888,495.8092,0.0229,0.8244
52.749,3.8845,0.0325,1.0129,0.8855,6.5725,1.4656
52.769,3.9712,0.0283,0.9587,497.9466,498.8321,1.1145
52.789,3.9304,0.0334,1.0159,497.3817,494.0534,1.1832
52.809,3.9102,0.0056,0.9875,499.084,499.6947,1.7481
52.829,3.8809,0.0149,0.99,497.7099,3.6565,1.2443
52.849,3.9368,0.021,0.9932,496.0993,493.542,0.7099
52.869,3.8948,0.019,0.9971,493.6794,495.6641,0.6718
52.889,3.9407,0.0076,0.9827,496.313,496.626,1.0382
52.909,3.8887,0.0156,1.0044,495.542,496.2825,1.4504
52.929,3.9324,0.0137,0.9685,494.4809,494.771,1.0458
52.95,3.9133,0.009,0.9949,498.3588,500.1832,1.2672
52.969,3.9028,0.0027,0.9895,498.5344,4.4962,1.2443
52.989,3.9453,0.0193,1.0188,497.0306,0.5954,1.2443
53.009,3.9041,0.0095,1.0151,500.1221,9.229,1.6718
53.029,3.9243,0.0151,0.9993,497.458,11.2061,2.626
53.049,0.0149,0.031,1.0867,479.0916,18.8015,499.6336
53.069,3.9854,0.009,1.094,474.626,61.7405,7.8244
53.089,3.9563,0.0454,1.0659,445.1679,102.397,17.1985
53.109,0.0212,0.0073,1.0247,429.4809,140.7633,25.3359
53.129,3.7629,3.7732,0.71,431.229,127.7176,37.3893
53.149,3.7449,3.9514,0.77,478.0687,35.6107,56.6489
53.169,3.5874,0.0205,1.1345,492.3511,416.1679,71.9466
53.189,3.6755,0.0139,1.4949,483.9237,428.084,85.3588
53.209,3.5879,3.9502,0.9854,485.0916,45.9313,82.6641
53.229,3.6763,3.9529,0.8137,488.8092,12.5573,66.9542
53.249,3.658,3.9626,0.9333,494.6183,445.542,63.2595
53.269,3.5938,3.9116,1.123,494.6183,489.8473,41.0916
53.289,3.7244,3.9387,0.876,497.626,34.0992,9.7557
53.309,3.7021,3.97,0.9253,497.8321,490.7023,3.5802
53.329,3.8271,3.9448,1.0371,497.0993,474.6107,1.0687
53.349,3.801,3.9592,1.0015,498.2596,14.0076,1.5496
53.369,3.748,3.9636,0.9331,499.2977,10.9466,2.374
53.389,3.79,3.95,0.979,497.1221,485.8015,1.8473
53.409,3.8096,3.9536,1.0107,497.855,499.4199,1.6565
53.429,3.7727,3.9548,0.9497,498.0687,9.7863,1.9542
53.449,3.7722,3.9583,0.9619,497.3511,496.6031,1.6412
53.469,3.7927,3.9539,0.999,497.2748,495.4962,1.4733
53.489,3.7854,3.9519,0.9666,497.8092,5.0916,1.6565
53.509,3.7681,3.9558,0.9666,497.5802,1.0992,1.7099
53.529,3.7878,3.9575,0.9854,497.229,496.771,1.5725
53.549,3.7852,3.9531,0.9829,497.4886,1.6641,1.7252
53.569,3.7297,3.9717,1.0271,4.1908,10.2977,3.3893
53.59,3.8311,3.9331,0.9106,493.2519,492.6718,1.1374
53.609,3.7566,3.9707,1.02,498.2748,2.5802,2.1832
53.629,3.7732,3.959,0.9724,499.2214,2.542,2.5802
53.649,3.8303,3.9614,0.9868,496.0687,497.0153,1.9008
53.669,0.6624,3.9431,1.0017,459.3664,44.2595,231.4046
53.689,2.9539,3.8513,0.7161,444.3664,448.3893,449.5954
53.709,3.8164,0.2354,1.3618,450.2825,497.0076,442.8931
53.729,3.8582,3.7678,1.064,433.5115,17.3282,447.3283
53.749,0.0361,3.8713,1.0713,419.4199,51.3053,430.5496
53.769,0.2522,3.7136,1.0972,444.7634,8.4733,451.0306
53.789,3.9719,3.7229,0.9438,26.1603,449.542,434.855
53.809,3.7908,3.8892,0.9458,69.2595,443.9542,412.4886
53.829,3.8105,3.8872,0.9185,55.2443,476.3206,413.3893
53.849,3.771,3.8562,0.8137,35.0458,24.8702,410.5954
53.869,3.804,3.9299,0.6558,32.6641,17.7557,425.5038
53.889,3.7891,3.9932,0.5112,37.3817,448.5115,432.9084
53.909,3.6321,0.1152,0.5229,476.4962,385.4351,448.5878
53.929,3.6511,3.9756,0.5352,409.6107,434.1451,455.5115
53.949,3.8591,3.8774,0.5571,348.2519,486.5573,465.2138
53.969,0.0371,3.7749,1.5586,250.1298,203.3511,70.3893
53.989,3.5088,0.4568,1.9999,84.2672,250.1374,18.855
54.009,3.99,3.9568,0.8855,7.0,69.2366,11.5649
54.029,3.8687,3.9858,1.0254,495.8397,500.0153,1.0305
54.049,3.855,3.981,1.0127,494.7176,495.8931,0.7786
54.069,3.8494,3.9624,0.9895,495.9466,9.2977,1.145
54.089,3.8506,3.9587,0.9421,497.5496,8.4504,1.3359
54.109,3.8479,3.9688,1.0042,499.4046,4.6947,1.5725
54.129,3.8562,3.9705,0.9883,496.9313,497.1298,1.1221
54.149,3.8645,3.9622,0.9822,496.9695,498.2061,1.145
54.169,3.8616,3.9695,0.9775,498.2519,1.4885,1.3359
54.189,3.8562,3.9653,0.9915,498.7939,2.145,1.3053
54.209,3.7559,0.0066,0.9932,497.3893,0.0,1.2443
54.23,3.8743,3.9758,0.9812,496.0076,492.5802,0.9237
54.249,3.8699,3.9548,0.9863,497.9924,4.9008,1.3435
54.269,3.8535,3.9626,0.9812,0.6718,9.6336,1.8779
54.289,3.844,3.9756,0.9963,499.6489,2.1527,1.4885
54.309,3.8591,3.9663,0.9961,497.0,497.4733,1.0305
54.329,3.8582,3.9709,0.9902,497.1069,499.6107,1.2595
54.349,3.8601,3.9688,0.9878,497.6794,499.0382,1.1832
54.369,3.8682,3.9697,0.999,498.6031,1.2214,1.4733
54.389,3.855,3.9692,0.9985,498.6565,2.7634,1.4275
54.409,3.8535,3.9729,0.9893,497.7023,499.4962,1.1603
54.429,3.8596,3.9658,0.9885,497.2748,498.2977,1.2061
54.449,3.8621,3.968,0.99,498.0687,1.0,1.2366
54.469,3.854,3.967,0.9919,498.3359,1.458,1.3588
54.489,3.8574,3.968,0.9919,498.0076,0.0153,1.3359
54.509,3.8579,3.9675,0.9868,497.7863,499.6718,1.2366
54.529,3.8594,3.9678,0.9885,497.8397,500.1679,1.2901
54.549,3.8589,3.9678,0.9897,498.084,0.4809,1.3206
54.569,3.8582,3.9685,0.9854,498.0306,0.5725,1.3053
54.589,3.8542,3.9646,0.9939,497.8321,0.0611,1.1832
54.609,3.8594,3.9705,0.9949,497.8244,500.084,1.2366
54.629,3.8613,3.9688,0.9863,497.8473,0.2901,1.2595
54.649,3.8601,3.9729,0.988,498.0611,0.4351,1.2977
54.669,3.8574,3.9673,0.9922,497.8931,0.1374,1.3282
54.689,3.8577,3.9717,0.989,497.8397,500.1985,1.2061
54.709,3.8584,3.968,0.9988,497.8703,0.0534,1.2977
54.729,3.8579,3.9695,0.9905,497.9542,0.313,1.2977
54.749,3.8594,3.9639,0.9907,497.9237,0.3435,1.2748
54.769,3.8584,3.9678,0.9919,497.8931,0.084,1.2214
54.789,3.8521,3.9702,0.9858,497.9313,0.1298,1.2366
54.809,3.8564,3.9675,0.9902,498.0,0.2824,1.2214
54.829,3.8599,3.9663,0.9927,497.9848,0.2519,1.2595
54.849,3.8582,3.9678,0.9827,497.9008,0.145,1.2366
54.87,3.854,3.9666,0.9939,497.7939,0.0534,1.3282
54.889,3.8599,3.9675,0.9863,498.0382,0.1374,1.2366
54.909,3.8572,3.9675,0.9971,497.8855,0.1756,1.3206
54.929,3.8552,3.9685,0.9915,497.9542,0.145,1.3359
54.949,3.8582,3.9709,0.9929,497.9618,0.0992,1.2214
54.969,3.8577,3.9688,0.9907,497.8779,0.1603,1.2977
54.989,3.856,3.9641,0.9924,497.9466,0.1985,1.3893
55.009,3.8589,3.9697,0.9883,497.8779,0.1603,1.3511
55.029,3.8606,3.9685,0.9924,497.9313,0.0611,1.2595
55.049,3.8586,3.9668,0.9915,497.916,0.0611,1.313
55.069,3.8606,3.9688,0.9919,497.9618,0.0534,1.2824
55.089,3.8582,3.9685,0.9937,498.0611,0.1908,1.1985
55.109,3.855,3.9678,0.9905,497.8703,0.084,1.1908
55.129,3.8545,3.9692,0.9871,497.9848,0.1679,1.2214
55.149,3.8557,3.969,0.9893,498.0306,0.1603,1.2137
55.169,3.8564,3.9705,0.9888,497.9848,0.2061,1.2901
55.189,3.8601,3.9709,0.9922,497.9008,0.1527,1.1527
55.209,3.8562,3.969,0.9966,497.9771,0.1527,1.2672
55.229,3.8574,3.9683,0.9907,497.8855,0.1298,1.3435
55.249,3.8569,3.9666,0.9878,497.8779,0.0458,1.2748
55.269,3.8567,3.9668,0.9822,497.8626,0.0992,1.3206
55.289,3.8591,3.967,0.9932,498.0306,0.2137,1.2977
55.309,3.8586,3.9651,0.9927,497.8015,0.2061,1.3588
55.329,3.8552,3.9714,0.9922,497.8244,0.0992,1.2748
55.349,3.8604,3.9641,0.9937,498.0458,0.0687,1.3359
55.369,3.8572,3.9678,0.9932,497.8321,0.1603,1.3206
55.389,3.8604,3.968,0.9905,497.9389,0.1527,1.2443
55.409,3.8582,3.9656,0.9927,497.9695,0.0916,1.313
55.429,3.8562,3.9656,0.9949,497.8397,0.1527,1.3053
55.449,3.8533,3.9656,0.9919,497.9237,0.0305,1.2672
55.469,3.8582,3.9648,0.9941,497.8779,0.1374,1.2519
55.489,3.8572,3.9666,0.9893,497.9084,0.1221,1.2443
55.51,3.8542,3.9685,0.9878,497.9008,0.2366,1.2672
55.529,3.8582,3.9678,0.9917,498.0306,0.0763,1.313
55.549,3.8538,3.9688,0.9924,498.0306,0.0763,1.3206
55.569,3.8572,3.9709,0.9915,497.9313,0.1298,1.1832
55.589,3.856,3.9697,0.9963,497.9542,0.1145,1.229
55.609,3.8594,3.968,0.9871,497.9924,0.1069,1.2443
55.629,3.8608,3.969,0.9854,497.8931,0.1603,1.1832
55.649,3.8577,3.9666,0.9917,497.9924,0.1374,1.2824
55.669,3.855,3.968,0.9915,497.9389,0.0687,1.2748
55.689,3.8608,3.9692,0.99,497.8244,0.1527,1.1756
55.709,3.8582,3.9666,0.9934,497.9237,0.1527,1.313
55.729,3.8586,3.9678,0.9919,497.9924,0.1374,1.2748
55.749,3.8547,3.9702,0.9883,498.0,0.0687,1.2748
55.769,3.8594,3.9658,0.9895,497.9924,0.1221,1.2214
55.789,3.8557,3.9729,0.9895,497.8473,0.2061,1.2824
55.809,3.8555,3.9639,0.9966,498.0611,0.2214,1.313
55.829,3.8572,3.9668,0.9954,497.855,0.0611,1.1985
55.849,3.8606,3.9697,0.9922,498.0153,0.1221,1.2519
55.869,3.8594,3.9678,0.9907,497.9084,0.1298,1.3359
55.889,3.8596,3.9675,0.9905,497.8779,0.1679,1.3053
55.909,3.8589,3.9678,0.9893,497.9542,0.0763,1.2901
55.929,3.8547,3.9675,0.9934,497.8168,0.0763,1.3359
55.949,3.8547,3.9712,0.9912,497.8473,0.145,1.2672
55.969,3.8572,3.9741,0.9934,497.916,0.1603,1.3053
55.989,3.8564,3.9734,0.9915,497.916,0.1756,1.2748
56.009,3.8577,3.9648,0.9829,497.8855,0.1679,1.3206
56.029,3.8547,3.9685,0.9897,497.9389,0.1603,1.2595
56.049,3.8577,3.968,0.9883,497.9848,0.0153,1.2061
56.069,3.8589,3.9668,0.9983,497.8703,0.0153,1.2366
56.089,3.8599,3.9692,0.9907,497.8473,0.1145,1.2443
56.109,3.8569,3.9688,0.9946,497.8626,0.1069,1.3435
56.129,3.8525,3.9678,0.9888,498.0076,0.0687,1.229
56.15,3.8586,3.9666,0.9836,497.9466,0.2061,1.2519
56.169,3.8594,3.9734,0.9858,497.8473,0.0763,1.2748
56.189,3.8574,3.9702,0.9902,498.0153,0.084,1.2901
56.209,3.8538,3.9685,0.9915,497.8626,0.1145,1.2519
56.229,3.8545,3.97,0.9883,497.8321,0.1679,1.2977
56.249,3.8606,3.9683,0.9897,497.9389,0.0992,1.2519
56.269,3.8552,3.9685,0.9873,498.0306,0.0305,1.2595
56.289,3.8562,3.9709,0.9917,497.9618,0.1527,1.2443
56.309,3.8535,3.9639,0.9919,497.9618,0.1985,1.2977
56.329,3.8582,3.9705,0.9888,497.8855,0.0916,1.2595
56.349,3.8569,3.9663,0.9924,497.8626,0.0611,1.3206
56.369,3.8601,3.9658,0.9827,497.9771,0.1298,1.2519
56.389,3.8582,3.9707,0.9922,497.8397,0.1756,1.2061
56.409,3.8567,3.9624,0.9915,497.8015,0.1069,1.2366
56.429,3.8645,3.9688,0.989,497.9848,0.0916,1.2901
56.449,3.856,3.9641,0.991,497.9466,0.1145,1.229
56.469,3.855,3.9678,0.9895,497.8703,0.1908,1.2443
56.489,3.8601,3.9617,0.9871,497.9466,0.145,1.2595
56.509,3.855,3.969,0.991,497.8779,0.1603,1.2672
56.529,3.8569,3.9661,0.9895,497.8855,0.1527,1.229
56.549,3.8547,3.9668,0.99,497.9542,0.2214,1.313
56.569,3.8577,3.9714,0.99,497.9237,0.1069,1.2977
56.589,3.8606,3.9688,0.9863,497.8015,0.1679,1.1679
56.609,3.8577,3.97,0.991,497.9466,0.145,1.229
56.629,3.8577,3.9668,0.9893,497.9848,0.2595,1.2595
56.649,3.8525,3.9639,0.9844,497.9237,0.145,1.3053
56.669,3.855,3.9666,0.989,497.855,0.1298,1.3664
56.689,3.8601,3.969,0.9944,497.916,0.1985,1.2977
56.709,3.8528,3.9651,0.989,497.9466,0.1298,1.3969
56.729,3.8557,3.9663,0.9888,497.9771,0.1374,1.3206
56.749,3.8538,3.9709,0.9905,497.8397,0.1298,1.2519
56.769,3.8579,3.97,0.9951,497.9771,0.2061,1.2214
56.79,3.8589,3.9663,0.9868,497.9237,0.1298,1.2137
56.809,3.8528,3.9727,0.9968,497.9542,0.1298,1.2595
56.829,3.8572,3.9705,0.9966,497.7634,0.0611,1.313
56.849,3.8552,3.9673,0.9907,497.8931,0.0,1.3359
56.869,3.8577,3.967,0.9861,497.8397,0.0611,1.1985
56.889,3.8555,3.968,0.9927,497.9008,0.1527,1.2824
56.909,3.8562,3.967,0.9895,497.9695,0.0611,1.3511
56.929,3.853,3.968,0.9902,497.9084,0.1298,1.2977
56.949,3.8589,3.969,0.9829,497.9848,0.229,1.2901
56.969,3.856,3.9697,0.9802,497.8931,0.145,1.313
56.989,3.8535,3.9656,0.9902,498.0306,0.0763,1.2443
57.009,3.8582,3.9678,0.9924,497.9313,0.0534,1.3359
57.029,3.8557,3.9709,0.9866,497.9618,0.084,1.2443
57.049,3.855,3.9678,0.9934,497.8779,0.084,1.2443
57.069,3.8574,3.9678,0.9934,497.9237,0.0763,1.2519
57.089,3.8555,3.9692,0.9849,497.7863,0.1069,1.3053
57.109,3.8589,3.9656,0.9895,497.916,0.0992,1.1527
57.129,3.8596,3.9675,0.9888,497.9542,0.0992,1.2748
57.149,3.8564,3.9636,0.9905,497.9695,0.1374,1.3053
57.169,3.8589,3.969,0.9902,497.9542,0.0687,1.3435
57.189,3.8618,3.9702,0.9929,497.9466,0.0763,1.229
57.209,3.8552,3.9697,0.9944,497.9389,0.1679,1.313
57.229,3.8555,3.9656,0.9912,497.9466,0.1298,1.2748
57.249,3.8552,3.9646,0.9902,497.9695,0.2137,1.2977
57.269,3.8579,3.9705,0.9915,497.7328,0.1679,1.313
57.289,3.8525,3.968,0.9888,497.9771,0.1145,1.2977
57.309,3.8579,3.9673,0.9937,497.8473,0.0687,1.2214
57.329,3.8584,3.9688,0.9851,497.855,0.1985,1.3817
57.349,3.8569,3.9658,0.9944,497.9466,0.0992,1.313
57.369,3.8569,3.9668,0.9934,497.9542,0.2061,1.3282
57.389,3.8579,3.9688,0.9929,497.9084,0.1985,1.2901
57.409,3.8542,3.9707,0.9922,497.855,0.0534,1.2214
57.43,3.8589,3.967,0.9907,498.0153,0.1527,1.2824
57.449,3.8591,3.968,0.9941,497.9695,0.1298,1.2672
57.469,3.8547,3.9668,0.9937,497.9542,0.0916,1.2748
57.489,3.8584,3.9673,0.9949,497.8321,0.1145,1.2519
57.509,3.8545,3.9712,0.9885,497.855,0.0916,1.313
57.529,3.8564,3.9705,0.9902,497.8931,0.0534,1.3359
57.549,3.8572,3.968,0.9941,497.8473,0.1145,1.1908
57.569,3.856,3.97,0.9971,497.8855,0.1832,1.2977
57.589,3.8582,3.9663,0.9902,497.916,0.1069,1.2443
57.609,3.8569,3.9692,0.9885,497.8626,0.2519,1.2214
57.629,3.8572,3.9675,0.9922,498.0153,0.1221,1.2901
57.649,3.8582,3.9702,0.9919,497.9618,0.0611,1.2595
57.669,3.8599,3.9678,0.9917,497.9542,0.1374,1.2443
57.689,3.8562,3.9666,0.9919,497.9313,0.1221,1.3053
57.709,3.8594,3.9702,0.9927,497.9237,0.1069,1.2977
57.729,3.8584,3.9685,0.9856,497.9008,0.1679,1.2214
57.749,3.8574,3.9705,0.9971,497.9389,500.2519,1.3282
57.769,3.8552,3.969,0.9897,497.9008,0.1679,1.3053
57.789,3.8562,3.9646,0.9851,497.9924,0.1374,1.1756
57.809,3.8586,3.9656,0.9885,498.0382,0.1374,1.2672
57.829,3.856,3.9678,0.9944,497.9924,0.1527,1.3053
57.849,3.853,3.9685,0.9868,497.8779,0.145,1.2977
57.869,3.855,3.9678,0.9897,498.0382,0.0382,1.2672
57.889,3.856,3.9692,0.9888,497.9389,0.0687,1.2214
57.909,3.8572,3.9663,0.9937,497.8931,0.084,1.2977
57.929,3.8582,3.9651,0.9873,497.8168,0.1832,1.2748
57.949,3.8574,3.9663,0.9824,497.8855,0.2214,1.2748
57.969,3.8579,3.97,0.9907,497.9237,0.0916,1.313
57.989,3.8594,3.9692,0.9897,497.8092,0.0611,1.2977
58.009,3.856,3.9666,0.9932,497.9084,0.1832,1.3359
58.029,3.8582,3.9702,0.9888,497.8168,0.084,1.3206
58.049,3.8569,3.9663,0.9949,497.9237,0.1298,1.2595
58.07,3.8564,3.9678,0.9924,497.9084,0.145,1.2137
58.089,3.8552,3.9729,0.9885,497.9084,0.1145,1.2824
58.109,3.8552,3.9675,0.9902,497.8626,0.0534,1.3053
58.129,3.8577,3.9678,0.9858,497.8321,0.1298,1.3282
58.149,3.8562,3.9678,0.9873,497.916,0.0534,1.3206
58.169,3.8569,3.9668,0.9878,497.8626,0.145,1.374
58.189,3.8564,3.9685,0.9993,497.9848,0.0916,1.2366
58.209,3.8572,3.9685,0.9885,497.8626,0.145,1.2748
58.229,3.8582,3.9702,0.989,497.8931,0.1069,1.1832
58.249,3.8572,3.97,0.9871,498.0153,0.1908,1.2748
58.269,3.8584,3.9619,0.998,497.8473,0.0305,1.2748
58.289,3.8594,3.9707,0.9919,497.9618,0.0992,1.2748
58.309,3.8503,3.9727,1.0007,497.9008,0.1221,1.2519
58.329,3.856,3.968,0.9866,498.0306,0.0305,1.2137
58.349,3.8528,3.9712,0.9849,497.9466,0.1145,1.2977
58.369,3.8582,3.9675,0.9949,497.9084,0.1145,1.2672
58.389,3.8535,3.9678,0.9895,497.8397,0.0458,1.2977
58.409,3.8604,3.97,0.9919,497.8168,0.0687,1.2672
58.429,3.8594,3.97,0.9932,497.9771,0.0687,1.2901
58.449,3.8569,3.9653,0.9895,498.0229,0.1145,1.2061
58.469,3.8584,3.9678,0.9961,497.9695,0.0458,1.229
58.489,3.8555,3.9697,0.9937,497.9695,0.1527,1.2519
58.509,3.8601,3.9685,0.988,497.9237,0.1527,1.2443
58.529,3.8577,3.9668,0.9897,497.8626,0.1603,1.2519
58.549,3.8562,3.9661,0.9895,497.8626,500.2596,1.3282
58.569,3.855,3.9675,0.9958,497.8626,0.1221,1.3817
58.589,3.8604,3.9678,0.9885,497.8931,0.0916,1.1603
58.609,3.8579,3.9663,0.9915,497.9389,0.1908,1.3359
58.629,3.8591,3.9673,0.9866,497.9237,0.1298,1.2519
58.649,3.8574,3.9683,0.9883,497.8779,0.1221,1.3435
58.669,3.8596,3.9702,0.9917,497.9313,0.1603,1.2519
58.689,3.8545,3.9673,0.9922,497.9237,0.1298,1.2061
58.71,3.8574,3.9678,0.9934,497.9771,0.0992,1.3206
58.729,3.8545,3.9705,0.988,497.8855,0.0916,1.313
58.749,3.856,3.9705,0.99,497.9008,0.1298,1.2824
58.769,3.8582,3.9692,0.9919,497.9848,0.0153,1.2519
58.789,3.8557,3.9675,0.9917,497.916,0.145,1.313
58.809,3.856,3.9697,0.9932,497.9389,0.0458,1.3053
58.829,3.8516,3.9683,0.99,497.9008,0.0916,1.2214
58.849,3.8538,3.9692,0.991,497.8244,0.0992,1.2443
58.869,3.8586,3.9673,0.9924,497.8397,0.1221,1.3435
58.889,3.8589,3.9705,0.9934,497.8931,0.0763,1.313
58.909,3.8547,3.97,0.9915,497.9542,0.1069,1.2519
58.929,3.8596,3.9663,1.0002,497.8703,0.1145,1.2748
58.949,3.8555,3.9702,0.9858,498.0534,0.1527,1.2519
58.969,3.8555,3.9675,0.9863,497.9389,0.0153,1.1985
58.989,3.853,3.9668,0.9954,497.9008,0.1069,1.229
59.009,3.8569,3.9678,0.9878,497.9313,0.2061,1.2901
59.029,3.8513,3.967,0.9939,497.9618,0.0992,1.3664
59.049,3.8591,3.968,0.9944,497.8168,0.1221,1.3588
59.069,3.8533,3.97,0.9922,498.0076,0.1756,1.2901
59.089,3.8577,3.9656,0.9905,497.9008,0.1832,1.2137
59.109,3.8599,3.9692,0.9919,497.9848,0.1221,1.2519
59.129,3.8577,3.9673,0.9856,497.9084,0.2061,1.2901
59.149,3.8542,3.9683,0.9949,498.0763,0.0382,1.1908
59.169,3.8596,3.968,0.9954,498.0382,0.0763,1.3664
59.189,3.856,3.9719,0.9919,497.9313,0.1985,1.2824
59.209,3.8572,3.969,0.9971,497.916,0.0916,1.2672
59.229,3.8552,3.9714,0.991,497.916,0.0534,1.374
59.249,3.8567,3.9663,0.9919,497.9542,0.084,1.2443
59.269,3.8584,3.9683,0.9868,497.8626,0.1374,1.2519
59.289,3.8594,3.9707,0.9846,497.9008,0.1374,1.3969
59.309,3.8577,3.9673,0.9944,497.8473,0.1985,1.2901
59.329,3.8535,3.9688,0.9875,497.9542,0.1145,1.2519
59.35,3.8567,3.9688,0.9868,497.9237,0.0916,1.2977
59.369,3.855,3.9675,0.9929,497.9466,0.2061,1.3359
59.389,3.8579,3.9663,0.9963,497.9237,0.0992,1.3053
59.409,3.8567,3.9685,0.9917,497.9466,0.313,1.374
59.429,3.8606,3.9641,0.9924,497.8626,0.0687,1.2519
59.449,3.8591,3.9678,0.989,497.8931,0.1145,1.2824
59.469,3.856,3.9685,0.9866,497.9084,0.2137,1.2824
59.489,3.8569,3.9685,0.9978,497.8397,0.084,1.3053
59.509,3.855,3.9729,0.9932,497.8168,0.0687,1.2519
59.529,3.8545,3.9661,0.9915,497.9618,0.1908,1.2672
59.549,3.8572,3.9695,0.9944,498.0306,0.0305,1.3435
59.569,3.8557,3.9678,0.9785,497.7405,0.0458,1.2595
